id,content,title,publisher,url,publishedAt,symbols,description
ea9175d8-6b03-3052-9a5c-25d2a52b171e,"{'id': 'ea9175d8-6b03-3052-9a5c-25d2a52b171e', 'contentType': 'STORY', 'title': ""Nestle's India arm posts profit drop as costs bite; shares fall"", 'description': '', 'summary': '""The quarter was impacted by elevated consumption prices across the commodity portfolio,"" Chairman and Managing Director Suresh Narayanan said.  Narayanan will retire on July 31 and will be succeeded by Manish Tiwary.  Nestle India has been grappling with cost inflation in key commodities such as cocoa and milk, staples in its popular KitKat chocolates, and has jacked up select prices to cushion the blow.', 'pubDate': '2025-07-24T06:09:52Z', 'displayTime': '2025-07-24T06:09:52Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/5f4852e065cd635da6d9ef9ce2416ceb', 'originalWidth': 800, 'originalHeight': 533, 'caption': 'Nestle logos are pictured in the supermarket of Nestle headquarters in Vevey', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/sv8z1b2z3GFUve8CAt5knQ--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/5f4852e065cd635da6d9ef9ce2416ceb', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/l7ONXBRohFG0Fn_WNQSAeA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/5f4852e065cd635da6d9ef9ce2416ceb', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/nestles-india-arm-posts-profit-060952868.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/nestles-india-arm-posts-profit-060952868.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
75fd16ba-53f0-32ad-a75b-8741541056a8,"{'id': '75fd16ba-53f0-32ad-a75b-8741541056a8', 'contentType': 'STORY', 'title': ""India's market regulator warns Nestle over breach of insider trading regulations"", 'description': '', 'summary': 'The Indian arm of Swiss food giant Nestle said its compliance officer received an administrative warning letter from the Securities and Exchange Board of India (SEBI) on Thursday.  Nestle India ""would like to categorically assert that this information has no impact on the financial and operational capabilities,"" the Maggi instant noodles maker told Reuters, without specifying details.', 'pubDate': '2025-03-07T10:56:39Z', 'displayTime': '2025-03-07T10:56:39Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/b7e7c1dc4261cb2eb8486f6278a3bc92', 'originalWidth': 800, 'originalHeight': 533, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/1pOZyiB23FVHCYypTWsKbg--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/b7e7c1dc4261cb2eb8486f6278a3bc92', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/fSgfB9nhg0Jp_MN9Y5z6vQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/b7e7c1dc4261cb2eb8486f6278a3bc92', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/indias-market-regulator-warns-nestle-105639910.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indias-market-regulator-warns-nestle-105639910.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
be086ff5-cf88-3740-89a6-c689ae2dd507,"{'id': 'be086ff5-cf88-3740-89a6-c689ae2dd507', 'contentType': 'STORY', 'title': 'Nestle India considering price hikes to counter commodity inflation, executive says', 'description': '', 'summary': 'Nestle India will consider raising prices of its products by a small margin to counter inflation in coffee, cocoa and edible oil while aiming to keep sales coming in, a top executive said on Monday.  Profits at Corporate India came under pressure in the October-December quarter due to the double whammy of consumers cutting back due to inflation in large cities and high prices of commodities.  ""Wherever (price increase) is absolutely essential, we will have to take some pricing action,"" Nestle India Managing Director Suresh Narayanan told Reuters at the sidelines of an industry conference in Mumbai.', 'pubDate': '2025-02-24T11:42:30Z', 'displayTime': '2025-02-24T11:42:30Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/c98ffc8e69cd02170590f1389fd16aed', 'originalWidth': 800, 'originalHeight': 544, 'caption': 'FILE PHOTO: Nasscom Technology and Leadership Forum in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/AGMG0rcyUFIk45dxoEH1Rg--~B/aD01NDQ7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/c98ffc8e69cd02170590f1389fd16aed', 'width': 800, 'height': 544, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/NaXXrpCzdGQx32Y42g18DA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/c98ffc8e69cd02170590f1389fd16aed', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://ca.finance.yahoo.com/news/nestle-india-considering-price-hikes-114230995.html', 'site': 'finance', 'region': 'CA', 'lang': 'en-CA'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/nestle-india-considering-price-hikes-114230995.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
1f573f3d-bc45-398e-9d1d-e45f34457bf1,"{'id': '1f573f3d-bc45-398e-9d1d-e45f34457bf1', 'contentType': 'STORY', 'title': ""Nestle's India unit misses profit view on sluggish urban demand"", 'description': '', 'summary': '""It was a quarter that was marked with food inflation, moderation in urban consumption, with gradual recovery in rural consumption,"" Nestle India Chairman and Managing Director Suresh Narayanan said in a statement.  Revenue for Nestle India, home to brands such as Nescafe instant coffee and KitKat chocolate, rose 3.9% to 47.8 billion rupees for the three-month period ended Dec. 31, primarily driven by price hikes.  Revenue jumped 8.1% in the comparable quarter last year.', 'pubDate': '2025-01-31T06:43:29Z', 'displayTime': '2025-01-31T08:36:03Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/4d0d90dd90d81426419f8249c8c7f162', 'originalWidth': 800, 'originalHeight': 557, 'caption': ""A worker arranges packets of Nestle's Maggi noodles next to Reliance's Snac tac noodles on a shelf inside a Reliance supermarket in Mumbai"", 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Enx.Q6.IWk.lgRrLpos.GA--~B/aD01NTc7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/4d0d90dd90d81426419f8249c8c7f162', 'width': 800, 'height': 557, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/QzSt2OttZ0ZS4MsAEOSNoQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/4d0d90dd90d81426419f8249c8c7f162', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/nestles-india-unit-misses-profit-064329227.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/nestles-india-unit-misses-profit-064329227.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
