Price,close,high,low,open,volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2010-06-23,216.7703399658203,218.57215587881822,215.80800833064148,216.97509922935023,11659191
2010-06-24,215.40869140625,218.22402470840032,214.4361227140837,216.83171397347746,18805263
2010-06-25,217.64051818847656,218.67451069709995,213.5557345486744,214.98899460381938,20325423
2010-06-28,223.209716796875,223.58849604097432,218.09092801591007,219.90298069317186,31472648
2010-06-29,218.5618896484375,223.3837844654059,217.89645288295185,223.3837844654059,14213976
2010-06-30,223.14828491210938,223.98775525223826,216.52457567193542,217.03645316437533,26637611
2010-07-01,220.3636932373047,222.43167803724282,218.36736938240412,221.95051230977708,13310905
2010-07-02,218.8690185546875,221.9402840457428,218.1216699045161,220.31251579571057,10948784
2010-07-05,218.7358856201172,219.72892879166366,217.58928329872106,219.0839666943691,6399512
2010-07-06,219.88253784179688,221.52054338054933,218.16262040836773,218.16262040836773,9255011
2010-07-07,215.7158203125,220.06678617144274,215.19370550286104,219.9029897348272,13738578
2010-07-08,216.44268798828125,218.99183829798704,216.06389507178963,217.03646372152602,11977911
2010-07-09,216.55531311035156,218.26497949018423,215.71582900302283,217.84525110444739,12974909
2010-07-12,216.26866149902344,218.66425288527446,215.40870281310197,217.03648468315214,12563614
2010-07-13,219.96441650390625,220.6708023147101,216.4734092237647,216.4734092237647,15043285
2010-07-14,219.17611694335938,224.09016041664103,218.52091752528779,221.13149158815523,15970199
2010-07-15,219.79039001464844,221.315785406104,218.69496028951676,219.48325801363237,13877250
2010-07-16,217.64051818847656,219.9030251734796,217.0365050631896,219.29901204819262,8779539
2010-07-19,216.2277069091797,218.24450529126105,215.76701574395923,216.64744896352965,9808534
2010-07-20,215.5929718017578,218.24449494455368,214.80467411901822,216.42221859342655,6845092
2010-07-21,216.70887756347656,217.65073447079521,216.14581360826105,216.81125034298339,9824712
2010-07-22,216.8317108154297,217.21050374292986,214.49755692256807,216.70886348800053,15879834
2010-07-23,217.12863159179688,219.26827747310202,216.38128292436016,217.84526842368925,13790021
2010-07-26,215.62368774414062,218.55163109595384,215.0401492628489,217.75309612075853,9113728
2010-07-27,215.70559692382812,217.27194145359712,215.21419391441466,216.80101300007888,12133425
2010-07-28,209.1023406982422,219.83132129278854,208.43690402927044,217.65071296511553,52927114
2010-07-29,206.8296356201172,210.5868123877581,206.3894189904392,210.5868123877581,46281590
2010-07-30,206.7272491455078,208.9180950154538,206.23584612498783,207.81244163626587,19242072
2010-08-02,207.73052978515625,209.21498979312526,207.08556759182014,208.02742452033567,12676917
2010-08-03,210.4332275390625,211.07818965365004,207.6178943754434,208.67236123520254,20104173
2010-08-04,208.03765869140625,211.0986868294002,207.3210355615056,210.48443647978138,18318233
2010-08-05,206.19488525390625,209.60399436860297,205.78538048217044,208.8361848810348,18308022
2010-08-06,204.77188110351562,206.81939147863974,204.44428819097007,206.57369679423056,19955917
2010-08-09,203.4409942626953,205.97992134711478,203.11340134955367,204.75140691904775,22253619
2010-08-10,202.27392578125,205.2428186905049,201.94631918623892,202.9086507454004,19989721
2010-08-11,201.32180786132812,203.70716192119468,200.67684569393958,202.6629322528789,21917268
2010-08-12,199.1411895751953,201.32179797256777,198.6088374894169,200.6563612823265,24910354
2010-08-13,200.47207641601562,203.48193160470154,198.71122372424176,198.71122372424176,30512197
2010-08-16,200.02162170410156,203.09290054335148,199.63260517002504,200.65636022713272,14028775
2010-08-17,198.74195861816406,201.6699022606375,198.60886033046725,200.65638435885273,14788743
2010-08-18,197.50318908691406,200.04210225131808,196.2234883932292,199.22310638185286,24859327
2010-08-19,200.08303833007812,201.65963363706484,197.31890524027787,197.31890524027787,20662946
2010-08-20,202.42745971679688,203.40002843361998,199.12072334601285,200.08305478514154,20996195
2010-08-23,200.02162170410156,203.1236123749891,199.75545249657551,203.1236123749891,13543428
2010-08-24,199.10025024414062,200.86111669214267,198.0560205758334,200.0216325792182,19276160
2010-08-25,198.1584014892578,200.21616274497737,197.68747302461512,198.60885539752164,18620473
2010-08-26,195.83445739746094,199.223091681778,195.54779998014698,198.60882774009465,27834839
2010-08-27,194.43194580078125,196.7456254533569,193.80744446566487,196.33613430630194,24315870
2010-08-30,194.09408569335938,197.5441439940735,193.49007263407265,194.94380708824525,11908601
2010-08-31,188.20748901367188,194.50359262545382,187.34753033145444,193.41841382871306,46605039
2010-09-01,191.68821716308594,193.24432407152605,188.57598967828085,189.40523634490629,27886811
2010-09-02,191.94419860839844,193.82791249310552,191.6473175367853,193.49008230816645,17699285
2010-09-03,189.53836059570312,192.7939106214744,189.2312422607713,192.46631773088043,14440305
2010-09-06,195.056396484375,196.09038877049662,188.8421918229837,190.61329536990212,33928353
2010-09-07,197.0322723388672,198.54743050535657,195.12808393564706,195.53758872863057,28379708
2010-09-08,196.47946166992188,197.5236914597993,194.92335426406672,195.55807922757612,11632859
2010-09-09,196.26446533203125,198.03556926569448,195.5785539730592,197.16537321731903,10114309
2010-09-13,203.21575927734375,203.83000961250372,197.65675342375962,199.01835237324084,27474309
2010-09-14,202.32508850097656,205.36564200723933,201.54704172227122,203.83000933744785,19472955
2010-09-15,207.59744262695312,208.58024865615937,202.4991278079907,202.4991278079907,33554695
2010-09-16,204.82305908203125,207.8943381864788,204.17809689402347,207.22888777434994,18540979
2010-09-17,210.35134887695312,211.18059572131062,205.7751489840906,205.7751489840906,31955142
2010-09-20,213.22808837890625,213.75020317578088,209.0716308900588,210.68917533380036,30419766
2010-09-21,211.94837951660156,214.68181438723607,209.88039496346744,213.3509274201614,21351925
2010-09-22,208.85667419433594,213.699043518313,207.82268174830153,211.71295685279293,25872625
2010-09-23,204.27023315429688,209.6654290783676,203.93238930793152,208.85667043781697,23030491
2010-09-24,205.08921813964844,206.59413884867752,203.13384357880864,204.75137433380877,22669074
2010-09-27,206.8398895263672,208.82597632470765,205.79564606425163,206.38943558229653,16465376
2010-09-28,204.44427490234375,207.20840826192457,203.31813333488046,206.45083603297564,19682506
2010-09-29,204.5466766357422,206.59418716761877,203.7276669558197,204.751422221758,17790040
2010-09-30,202.14080810546875,205.16088691581024,200.2673316883077,205.16088691581024,28981699
2010-10-01,206.3689422607422,206.79890793978367,202.70388736739304,203.1133921582177,19104034
2010-10-04,208.40621948242188,210.03398773263032,207.81244367428874,207.81244367428874,21163057
2010-10-05,209.63473510742188,211.26251714122083,206.59418123482538,208.0274412995658,22938984
2010-10-06,213.95494079589844,214.3746828068522,210.26942552309967,210.89391306723763,28137687
2010-10-07,212.7674102783203,216.1662821387017,211.40581134504922,213.9549618233534,31547758
2010-10-08,214.9173126220703,215.97179332038178,211.00656285816794,214.31329951747173,20865341
2010-10-11,218.92019653320312,219.54468415210843,215.62369737877833,216.21747316402897,25796876
2010-10-12,216.13558959960938,218.96116049503678,214.2006892764285,218.6745030268909,13979878
2010-10-13,219.70846557617188,219.9029875106123,215.95128917381643,216.23793293499435,23967306
2010-10-14,216.8317108154297,221.43862227329228,215.8489048601426,220.10773522236232,24414709
2010-10-15,213.0131072998047,218.67448592651817,212.04053857497965,217.0364804781546,11601973
2010-10-18,214.46682739257812,218.04998371867683,211.5593586904963,213.40212323901258,22209315
2010-10-19,213.84237670898438,218.81784458181372,212.7879096506205,218.06025861036895,18579617
2010-10-20,214.8763427734375,217.93738445126607,212.53193786344892,212.8185953041704,18232837
2010-10-21,221.46934509277344,222.73880854296993,214.82516045370244,215.3984616780749,37273145
2010-10-22,221.50006103515625,223.95707609085196,219.974665611821,222.24740966381248,19627279
2010-10-25,223.2506561279297,225.61553532040463,222.35998574360366,222.76949046829932,18019151
2010-10-26,224.99105834960938,225.42103767344292,222.5852297924022,223.36329021989667,15444185
2010-10-27,223.74208068847656,227.27403706995798,221.7969433091205,224.8170221522413,21946562
2010-10-28,221.541015625,225.4108161418979,220.0258574421839,225.10369779479694,36188021
2010-10-29,224.45870971679688,226.70074186828174,221.23388524013635,222.7080942297911,29722655
2010-11-01,223.83424377441406,230.32485613458118,223.0254714235875,229.52632106242513,30509287
2010-11-02,220.07705688476562,224.284701500932,219.14543717412104,224.284701500932,20360675
2010-11-03,218.12164306640625,222.13476500113808,217.57905371649008,221.54098926612855,19939993
2010-11-04,226.26051330566406,226.65978078200334,220.10773206220784,220.70150780418402,24311819
2010-11-08,227.65284729003906,229.11681907443491,225.3391540803411,228.07258936359705,22364112
2010-11-09,226.9771728515625,229.42393700532892,224.6634796460466,227.73474510389227,15410057
2010-11-10,225.677001953125,228.6868438010829,225.0627515830767,226.59838434216164,11899060
2010-11-11,221.11102294921875,227.6425974217011,220.31250162693883,226.45503221401006,12690058
2010-11-12,217.415283203125,222.64668273051421,216.42223987807608,221.1622227141322,19131902
2010-11-15,215.95132446289062,218.6540344210008,212.57292676430615,218.49023795927565,16084932
2010-11-16,210.9962921142578,216.83170399881593,210.18753356618086,216.83170399881593,19833309
2010-11-18,211.49795532226562,214.94801370927468,207.6179175881489,214.94801370927468,22776798
2010-11-19,203.9835968017578,212.12246557009576,202.11012016315038,212.12246557009576,24826481
2010-11-22,207.25961303710938,208.11957178878902,204.17811012284105,205.4680482503605,18956753
2010-11-23,203.8505096435547,205.77517277978762,199.63264132469223,205.70351182632163,33113827
2010-11-24,203.942626953125,208.39596566252814,201.89510312012885,204.54663999159345,19703855
2010-11-25,200.5540008544922,205.3656584730512,199.22312730138933,205.16091290116728,29112802
2010-11-26,197.04248046875,202.785756663194,196.21323372732599,201.68010345324603,30639363
2010-11-29,204.4237823486328,205.2530291729059,197.05273743267037,198.50647186059328,23409097
2010-11-30,201.802978515625,206.53273763985663,200.8815961580252,204.71044748069576,30483669
2010-12-01,202.4582061767578,204.21907291306974,201.28089170468797,201.68015927098475,18726828
2010-12-02,207.03433227539062,207.5052606283605,203.73783380460156,204.5466059256373,24834141
2010-12-03,205.95944213867188,209.66543256039125,204.34189749485103,207.61792222778232,19641270
2010-12-06,208.8771514892578,210.89395001617297,207.41317966672224,207.9967182064602,17790259
2010-12-07,211.0474853515625,212.88001265931214,208.8464160611452,208.8464160611452,22397973
2010-12-08,208.95904541015625,210.43325448076064,207.03438242898432,209.8497159530496,16997335
2010-12-09,201.57772827148438,211.68220719288558,200.40040047143506,209.77801909416877,31716183
2010-12-10,209.6449432373047,210.89393210626264,200.52326921986747,202.04867825150484,26529301
2010-12-13,213.29974365234375,214.1699395133289,206.79888155479702,209.6756383336754,16834458
2010-12-14,216.0639190673828,217.0364878251306,213.35095835664296,213.55571758707453,20081132
2010-12-15,215.7875213623047,217.85552009859293,212.12247973631605,215.80799592068726,21436026
2010-12-16,216.39149475097656,217.03647055740356,212.95167389909818,216.56554213318518,15530788
2010-12-20,216.3710479736328,218.67450400388444,213.88332092813255,213.96521915713194,15858100
2010-12-21,219.7289581298828,220.08727652863408,216.67816727130514,217.01601111400936,16089753
2010-12-22,216.2277069091797,220.1077445075781,214.65112513688354,219.6572906200753,15132141
2010-12-23,216.91363525390625,217.99881404484762,215.09134511988125,216.5860286938771,14589936
2010-12-24,216.97508239746094,217.95788851595836,214.98899560249447,215.60324600957307,9452996
2010-12-27,216.0639190673828,218.8383034468737,215.2244349252623,216.68840670094656,5782048
2010-12-28,214.55897521972656,216.97504093837054,213.40212191158983,216.27887876449722,8857349
2010-12-29,214.7023162841797,216.01272886486197,214.23138783080384,214.64089261651256,11184510
2010-12-30,215.23468017578125,216.16629985553595,214.2211622679916,215.48038852781468,14561753
2010-12-31,216.7703399658203,218.3674102832186,215.64421185416177,216.63725532868057,9973432
2011-01-03,216.13558959960938,218.3673846695153,215.52133921692953,218.06025264421106,10411256
2011-01-04,220.53773498535156,221.11103623443978,216.48366346086578,217.036490153484,22021878
2011-01-05,220.2715301513672,223.17899870777686,219.08396506425458,221.1314750520527,25943243
2011-01-06,222.27810668945312,223.46565819228732,220.01560006617487,220.72198586790904,21763180
2011-01-07,218.14210510253906,222.71830434654956,216.62694718694203,221.3976546831456,17875107
2011-01-10,211.6002960205078,219.17609933474674,209.0920949326094,218.14210707001675,18478415
2011-01-11,207.56674194335938,214.72280470766262,204.4647645182651,212.9414635585589,21147094
2011-01-12,211.05775451660156,212.05079790023316,205.36566346473063,208.9795322397511,23195000
2011-01-13,207.8943328857422,212.76741381470833,207.0241369338709,210.89393729910444,24336418
2011-01-14,205.05853271484375,210.8529962051859,204.34189590325545,207.6281578888949,19111808
2011-01-17,204.32142639160156,206.38942498370025,203.1236374738764,205.36565613216413,14046519
2011-01-18,203.69692993164062,206.38941606241156,202.70388662639039,205.7444402103511,14871527
2011-01-19,200.6870880126953,205.77515187107952,199.63262104012355,204.6694985083759,23491557
2011-01-20,198.57814025878906,200.1649730234624,195.44545117737462,200.1649730234624,41343304
2011-01-21,202.0486602783203,203.21573715486664,199.22308990908314,199.63259464391948,19528676
2011-01-24,198.93641662597656,203.91186937132534,197.40078424377603,203.74807295762662,22242712
2011-01-25,196.2541961669922,201.66987987778572,195.7935050202275,200.06257266879962,20325555
2011-01-27,193.01914978027344,198.07650184902053,192.46632309406363,197.7898580617633,28105152
2011-01-28,186.9380340576172,193.67435459514962,184.68576447019757,193.49008358396785,33855702
2011-01-31,188.2279815673828,190.1833565112415,184.91100752447545,186.0883219351837,25332450
2011-02-01,183.35487365722656,189.94785800771035,181.93185109013316,189.41550591322047,37898873
2011-02-02,188.63743591308594,189.98878370367797,185.77091657729443,186.32374315852306,28465716
2011-02-03,193.26483154296875,194.00194285395386,187.34752117193165,190.00928164398425,17047728
2011-02-04,188.37130737304688,193.9815003480085,186.96875912930645,193.9815003480085,20715343
2011-02-07,190.2243194580078,192.22064366266522,187.22471451119364,189.53839438518975,14586353
2011-02-08,187.39869689941406,191.5858661424227,186.57968741555717,191.5858661424227,19685333
2011-02-09,187.20419311523438,191.89298903600266,185.02358475440403,185.99615341426542,38228022
2011-02-10,184.20458984375,188.53508140926337,181.2254599655887,186.83565227311334,28347803
2011-02-11,186.3135223388672,187.34751465944797,181.8294583000894,184.26599858393197,20012347
2011-02-14,187.30657958984375,188.01296542899345,183.06822355116242,185.52523857331224,30145949
2011-02-15,192.8143768310547,193.44911536496082,186.58993449613814,187.22467303004427,27266420
2011-02-16,193.3159942626953,194.67759299828347,192.07725650918107,192.1182056138972,11041551
2011-02-17,195.32260131835938,195.62971965496584,191.69849560298084,194.0736124123764,14091434
2011-02-18,191.55519104003906,197.175607455548,190.82831690846416,195.75258469676592,15747939
2011-02-21,195.81399536132812,196.74560127431727,191.27874478576598,191.6677749955871,25629860
2011-02-22,201.6494140625,206.67605411760508,200.50279795058512,203.11338578470145,88922943
2011-02-23,203.8607177734375,205.22231669839033,201.68012297233432,201.96676674521237,31184499
2011-02-24,197.42127990722656,204.46473146835586,196.22347750018963,203.9323657310551,32903650
2011-02-25,197.84104919433594,201.11707394557965,195.44545771805548,200.79970464843845,15101417
2011-02-28,197.43153381347656,203.58431546226058,196.56133786350048,198.64979720910097,22487428
2011-03-01,202.4684295654297,203.25672736449508,198.03556485836978,199.36645209874072,12622459
2011-03-03,200.12400817871094,201.68012909327194,198.2198334830192,199.67356795051757,19518684
2011-03-04,201.10682678222656,203.68668914220987,200.26734266197326,201.6084670652213,15419957
2011-03-07,200.0523223876953,201.33202297173122,197.38032484448692,199.4483093978876,11821324
2011-03-08,201.66990661621094,203.19530214105473,200.24688387801527,200.24688387801527,12057689
2011-03-09,203.49217224121094,205.65229244954622,198.21982402025526,202.4376916626781,32473255
2011-03-10,201.62893676757812,203.31812857735545,201.06585916305832,203.2567049116829,9853822
2011-03-11,203.1236114501953,203.70714991658016,199.04905212681368,200.41065099366287,15000438
2011-03-14,208.50857543945312,208.99997842513815,203.16456626163748,203.3078881459835,28811267
2011-03-15,212.37835693359375,214.9070325812241,202.47862348270922,204.33162521007338,56447390
2011-03-16,214.39515686035156,216.01270124044038,212.55239239428516,213.965177573741,20605120
2011-03-17,211.06797790527344,214.7432701114848,210.484439381694,212.79813258760126,12381790
2011-03-18,203.31814575195312,211.91770569522134,202.00773310313065,211.91770569522134,40501886
2011-03-21,202.76535034179688,204.75143734455975,200.88163613960307,204.5569290234785,15546778
2011-03-22,204.6797332763672,205.75467479180944,203.14410058746003,203.32837158967487,9793572
2011-03-23,207.46434020996094,208.16048872594303,203.8914211316745,204.72066791888807,11419987
2011-03-24,206.86032104492188,209.24567489601912,205.53967132449452,208.00692339057773,11233928
2011-03-25,210.19775390625,210.88366507549182,206.79886888468178,209.64491365889043,15392440
2011-03-28,210.01348876953125,212.19409712926597,207.67932125345138,210.1260988175177,19079527
2011-03-29,209.4094696044922,211.30342048217778,208.76450749885365,208.8464057131663,18101992
2011-03-30,211.40582275390625,212.42957791154265,209.68590534160305,210.38206759626985,12257428
2011-03-31,214.80467224121094,215.99223739355486,211.81530530795564,211.81530530795564,31502965
2011-04-01,212.204345703125,218.24450352270472,211.0986787147992,214.79444528433163,18772571
2011-04-04,215.12203979492188,215.97176112688976,210.68917581589983,212.94143144116322,13111730
2011-04-05,214.50778198242188,216.83169846563754,212.94142397520537,215.5008251584353,10756797
2011-04-06,213.9344940185547,215.85915695207754,212.9414507178282,213.96520585251977,9083271
2011-04-07,213.33050537109375,214.4873452520674,211.93819440150358,213.9754676261226,10163661
2011-04-08,209.6449432373047,215.17323714747383,208.97950652645574,213.3509470659176,11995738
2011-04-11,205.83657836914062,208.73381009800235,205.49874818962587,207.41317387858854,11296579
2011-04-13,209.21499633789062,209.66543659194897,204.05525762600786,205.13019920450427,19116564
2011-04-15,209.0409393310547,209.83947435332658,205.77515196367816,208.5700108737019,14174275
2011-04-18,206.62486267089844,213.90377199272123,204.87423354658986,208.6826101202245,14793743
2011-04-19,207.1367645263672,208.32432985960602,204.49547828156182,205.71374178297833,12022958
