Price,close,high,low,open,volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2010-04-13,79.6461181640625,80.10317234392406,78.80138365471865,79.57674431368325,12682600
2010-04-15,79.86446380615234,80.59289874155297,79.34007185140864,79.7808054368553,19094720
2010-04-16,80.15827941894531,80.57248638558113,78.5973519942782,79.37271276445752,10465120
2010-04-19,78.92788696289062,79.93585952612186,78.5973384155849,79.57674197996452,12241660
2010-04-20,79.3543472290039,79.86037600452445,78.71977039414853,78.71977039414853,10878640
2010-04-21,79.20946502685547,79.98482564180856,78.96461102903038,79.53592872142782,7889000
2010-04-22,78.92993927001953,80.39293010335963,77.86483471855904,79.11970396438056,13790220
2010-04-23,79.65020751953125,79.8644563653986,78.7054938377001,78.9646261573086,10634120
2010-04-26,81.1927719116211,81.49067286961501,79.89097691824286,79.89097691824286,15796560
2010-04-27,80.78263092041016,81.45393385176081,80.30312882658826,81.168268790321,8968940
2010-04-28,80.31742858886719,81.07646862313305,79.90322164333669,79.90322164333669,11423540
2010-04-29,81.03565979003906,81.41314050895622,79.43188512381074,80.47046303620866,18792900
2010-04-30,81.63554382324219,82.02526660833527,80.92343591419966,81.53760096471359,14219220
2010-05-03,80.384765625,81.00505798889961,80.07054393883725,81.00505798889961,10014140
2010-05-04,79.04624938964844,80.99689978481328,78.85036987192622,80.99689978481328,9177920
2010-05-05,78.20352935791016,78.91155855433534,76.72421815667592,78.84218470729807,16028540
2010-05-06,77.35267639160156,78.18925365412537,76.5977150561029,77.74035671514301,10522460
2010-05-07,75.41631317138672,76.51610768137074,74.92457513235695,76.35287580907587,19571620
2010-05-10,78.93196868896484,79.08704331307693,74.6797146459684,76.03659892626044,12853080
2010-05-11,79.50736999511719,79.78078677802405,78.0770270426282,79.08704205142047,13929300
2010-05-12,80.59288024902344,80.84181287738166,79.5359331193014,79.5359331193014,13741640
2010-05-13,80.20317077636719,81.4131440798912,79.58492083355819,80.84998349665626,12744380
2010-05-14,79.64816284179688,80.51534533644212,79.26048250133474,80.14806430845456,9400300
2010-05-17,78.71365356445312,79.44616707272492,78.12805124229332,79.25028756687468,13207200
2010-05-18,77.36492919921875,78.55653933436169,77.13640208109503,78.27088043670703,12243120
2010-05-19,76.25287628173828,77.046606212711,75.15308820411511,76.67932522831833,18180160
2010-05-20,75.53466033935547,76.57323821011249,74.93681598888043,76.47529535219537,6778000
2010-05-21,74.53892517089844,75.49588704811954,73.50034736386942,74.2716294203122,10997240
2010-05-24,74.45730590820312,76.21003391966345,73.90638750959172,74.89191834292384,9621820
2010-05-25,73.60850524902344,74.27164493595157,72.84334407179865,73.93701145886776,11068700
2010-05-26,74.58787536621094,75.62849534246267,73.95738358826246,73.97778912248206,14002780
2010-05-27,77.39756774902344,77.82197431481364,73.9043536913402,74.06758554889885,22619720
2010-05-28,77.40573120117188,78.1076394534724,76.93439248069463,77.39757396646601,11758500
2010-05-31,77.06498718261719,77.47919414837216,76.10802518813207,77.37309404931025,8768220
2010-06-01,75.70401763916016,77.1282397578532,75.00619419508003,77.11599767826561,11365460
2010-06-02,75.620361328125,76.01620518391702,74.59811029345758,75.41428216488076,18903340
2010-06-03,77.76484680175781,77.94440559104586,76.07129283595707,76.07129283595707,13593780
2010-06-04,76.95276641845703,77.93624877232381,76.72423306822331,77.78118035400087,10188700
2010-06-07,76.58344268798828,77.32616206343145,73.79622128852718,76.18964126321065,19238260
2010-06-08,76.01414489746094,77.41387622442592,75.61830116712318,76.72013159896328,11342280
2010-06-09,76.75687408447266,77.3567608450574,75.55914298537415,75.90397606295166,11584680
2010-06-10,79.20604705810547,79.44579682199306,77.00903575199987,77.74894801560485,17020940
2010-06-11,80.45232391357422,80.60526521896202,79.41065410467867,79.41065410467867,21630760
2010-06-14,81.56219482421875,81.63866547637055,80.45232334325213,80.45232334325213,14977960
2010-06-15,81.17982482910156,81.84533512967329,80.72926363938048,81.63865499045694,9121560
2010-06-16,81.68205261230469,82.25869194248972,81.35136314201524,81.63865155096342,18168580
2010-06-17,82.51084899902344,82.63072070970763,81.35137008803349,81.96934802003585,15977200
2010-06-18,82.3289794921875,82.58732970886507,81.77714696149609,82.34137979799776,9802800
2010-06-21,82.62451934814453,83.08541834244133,82.26282909416625,82.73819721239276,14203300
2010-06-22,82.13675689697266,82.67205771378411,81.94660838898488,82.46537756949967,8524880
2010-06-23,82.6203842163086,82.82499553221717,81.65932284712528,82.039613539791,8488080
2010-06-24,82.73819732666016,82.96140910846323,81.84533758469291,82.5501176374464,17653100
2010-06-25,80.50812530517578,82.34137737969812,80.19190490154472,81.85154639244392,14470320
2010-06-28,80.63420104980469,81.18396472763838,79.49952267676085,80.69207124259655,10658160
2010-06-29,78.7203369140625,80.55565766393646,78.37724710655205,80.19602991221619,15902320
2010-06-30,79.3238296508789,80.14641882109645,77.67038864673447,78.331767571343,17535120
2010-07-01,78.84435272216797,79.766144504948,78.3317836351132,79.03449494450666,11567260
2010-07-02,79.06963348388672,79.50366309870225,78.53639511765164,78.84435285737187,8225000
2010-07-05,79.16677856445312,79.73721157692782,78.45579823481467,78.57980760531042,5160540
2010-07-06,81.1839599609375,81.42164717806277,78.95181687587937,79.15849702476912,12496060
2010-07-07,80.08029174804688,81.3906431846253,79.82194155217468,81.3844430322195,7933440
2010-07-08,80.42752838134766,81.4257908768491,80.2849185523648,81.01863066940416,6725840
2010-07-09,82.78573608398438,83.16603313126082,80.60939423783728,80.81194306656299,31402360
2010-07-12,84.71614074707031,84.98689127425097,82.9614217559651,83.04409256525916,29738560
2010-07-13,85.67098999023438,85.97894139176232,84.21802880506772,84.82153130385923,12514620
2010-07-14,86.2393569946289,87.25621974846617,85.69991855089475,85.97893800059329,21116060
2010-07-15,85.25970458984375,86.39231423370745,84.94555299055925,86.39231423370745,6477460
2010-07-16,84.2821044921875,85.40024491838382,83.9617464586975,85.31756780820707,9427760
2010-07-19,84.64999389648438,85.31756677065974,83.58145470348624,84.40817533617627,17531160
2010-07-20,84.50737762451172,86.33856065843564,84.16015649908802,84.64998742734242,13369180
2010-07-21,84.03822326660156,85.34858113185531,83.70547121105726,84.74300342306648,9284700
2010-07-22,85.0385513305664,85.27623224463773,83.70546182302638,83.91214197567584,11149940
2010-07-23,84.26763153076172,85.52424407527684,83.74266218045358,85.52424407527684,13843620
2010-07-26,84.8174057006836,85.14395758066556,84.0836873428009,84.53218606858223,6072980
2010-07-27,85.43329620361328,85.89626398759239,84.53217385703043,84.87113230052626,13291820
2010-07-28,86.23109436035156,86.39230462865537,85.1501548810643,85.6482548105694,13142120
2010-07-29,86.83047485351562,87.42571477178065,86.11329438784442,86.4295148060004,22531480
2010-07-30,87.9176025390625,88.33509416819115,85.97894173781313,86.7105912292439,23399320
2010-08-02,88.30823516845703,88.66166280528486,87.68819465000888,88.04575361963684,16526680
2010-08-03,87.73365020751953,88.62444110224038,87.29135798978596,88.45909951395028,16220960
2010-08-04,87.41744232177734,88.0044132435601,86.44191167394926,87.42571129458504,14734700
2010-08-05,86.81598663330078,87.938264539914,85.35889423052473,85.35889423052473,14710560
2010-08-06,86.42124938964844,87.21903181902975,86.03888981332632,86.52665198742675,10920880
2010-08-09,86.06160736083984,86.96686736561514,85.62137766202085,86.39229683988421,5236440
2010-08-10,86.60518646240234,86.89660624243095,85.55525403369981,86.20422645079229,14694540
2010-08-11,86.37162780761719,87.3450894847567,85.89419719675007,86.84699590613519,14670160
2010-08-12,85.69579315185547,86.09468433479118,84.65619223086921,85.85080326715588,9938860
2010-08-13,86.29103088378906,86.86353262491066,85.07988193282769,85.21629158782606,10499860
2010-08-16,86.14429473876953,87.9176141790242,85.58212440837487,85.91281395108557,7186680
2010-08-17,87.67578887939453,88.29376684661318,86.02441641988548,87.13635668950907,20131820
2010-08-18,90.60652923583984,90.89794274589474,88.04575871880057,88.04575871880057,38844340
2010-08-19,92.18556213378906,92.57205306833868,90.3192403262534,90.3192403262534,20763920
2010-08-20,92.23308563232422,92.58443810242133,91.1542149984917,91.41669651797991,8398140
2010-08-23,90.79872131347656,92.09667235031502,90.23655107607904,91.47043177361734,8194860
2010-08-24,91.29682159423828,91.76598324693953,89.28995286975588,90.79872169405317,10680280
2010-08-25,90.61890411376953,91.5592961677106,90.05259627735023,90.980594335651,10591220
2010-08-26,90.04434967041016,91.51177378638636,89.55451238437425,90.05468115564119,20388100
2010-08-27,88.42398834228516,90.52385995851697,87.86595557944547,90.1125683735221,11550480
2010-08-30,88.11600494384766,90.01746464287092,87.49183322844478,89.28581522427314,6876460
2010-08-31,88.22142791748047,88.45910884097479,87.31409898383653,87.83906835844459,9390160
2010-09-01,88.8414535522461,89.07913443601763,87.63237355190597,88.27514571716323,9616200
2010-09-02,90.42050170898438,90.73052195079795,89.27756066979347,89.27756066979347,11590660
2010-09-03,90.68919372558594,90.93927496567564,89.626854622309,90.6912562382725,8118160
2010-09-06,91.11699676513672,91.75357508146557,90.32541466263007,90.85658409698115,9546440
2010-09-07,90.90206909179688,91.60064903875582,90.21795826974606,91.60064903875582,8407840
2010-09-08,90.09601593017578,90.93513685476755,89.75292611603871,90.44323707675629,9969600
2010-09-09,92.7931900024414,93.00607031108055,90.2406888113173,90.73258859236525,26029580
2010-09-13,94.347412109375,94.86618126274547,92.92338926960257,93.0101913935288,14595580
2010-09-14,96.48657989501953,97.13969005739729,94.49418612772186,94.49418612772186,32697460
2010-09-15,98.19166564941406,98.54508691804665,96.56302515870044,96.68496568279292,25503160
2010-09-16,99.01219177246094,99.82651206490982,97.3608193986921,98.20200911971776,25534780
2010-09-17,99.23128509521484,100.28122392146142,98.66911476418116,99.01220461323788,21503140
2010-09-20,101.1162109375,102.09794180893394,99.05354674329377,99.33876640564884,15095460
2010-09-21,102.13099670410156,103.11686507411443,101.48408681374687,101.48408681374687,32710780
2010-09-22,102.58155822753906,102.92671686053043,101.2856759304932,102.09999624317678,25049020
2010-09-23,101.84577941894531,102.58982925091536,101.40348715965453,102.16406862905598,12380340
2010-09-24,103.14373016357422,103.42274963790783,99.54336534904863,99.54336534904863,27910620
2010-09-27,100.79583740234375,103.78649926326419,100.59948874752041,103.34006940654265,16677440
2010-09-28,101.28980255126953,101.75690169670737,100.09106023481921,100.77723982907469,18864220
2010-09-29,100.97772216796875,102.26533546279762,100.2894737379138,102.26533546279762,15595720
2010-09-30,102.89986419677734,103.29875544587124,100.31016169327148,100.44657137424542,36959780
2010-10-01,103.37107849121094,103.50541933078355,101.78377641105851,103.00938821915814,17730260
2010-10-04,103.0920639038086,104.2742747013344,102.64564029736106,103.37108338837187,13980460
2010-10-05,101.18233489990234,103.7410361956822,100.75450547068252,102.57122577626434,17196660
2010-10-06,101.55228424072266,102.5133455941928,101.27326480071466,101.47994493296102,8219880
2010-10-07,100.59329986572266,102.10000001254035,100.30394890044207,101.56263032994612,9012840
2010-10-08,99.44414520263672,101.19059485771217,98.79310404207753,100.659425399615,14906860
2010-10-11,98.73110961914062,100.89298220983886,97.82791207055544,100.89298220983886,19820040
2010-10-12,98.39216613769531,99.20648655273934,96.70772392957764,99.12587825487353,15619800
2010-10-13,100.91157531738281,101.27326555149529,97.84237406929574,98.58642381237398,20573400
2010-10-14,100.21302032470703,101.52130942831911,99.62191802295453,101.06661049821818,7707260
2010-10-15,98.63809204101562,100.97357498702966,98.3776730588589,100.21506244207221,11726540
2010-10-18,99.14240264892578,104.98938591692664,97.26368082353503,104.98938591692664,16550200
2010-10-19,97.91885375976562,100.15720334759816,97.49309314942103,100.15720334759816,16649040
2010-10-20,96.5423583984375,98.04905840430833,96.23440700427294,97.92504905725218,9860460
2010-10-21,97.76385498046875,98.16481502813792,95.76112356225241,96.31503122980408,14595060
2010-10-22,96.17447662353516,98.3797567185008,95.83759325902014,98.3797567185008,12950380
2010-10-25,95.26715850830078,97.86306095100649,95.03154008586132,96.56097839689055,17259580
2010-10-26,95.13074493408203,96.14761410873083,94.70085297136959,95.40356426232658,10139440
2010-10-27,93.1838150024414,95.3208934323867,92.6092444032009,95.3208934323867,16440660
2010-10-28,93.69638061523438,95.7280500689434,92.6340478994545,93.2747513333987,42138460
2010-10-29,94.24201965332031,94.9902008076673,92.4687003855353,94.24615098577772,16264860
2010-11-01,97.10659790039062,97.80104646263887,94.45489443356949,94.99019524854344,20269600
2010-11-02,97.15413665771484,98.66909933571002,96.85031659419674,97.75970796495338,11122040
2010-11-03,97.64604187011719,98.04493305597617,97.1830740333436,97.59437183130505,7081520
2010-11-04,98.7600326538086,99.4131426220989,97.8651104653254,98.79310223152447,9716320
2010-11-08,96.5361557006836,99.2064658483476,96.12486424604803,98.93364655349411,8510920
2010-11-09,99.14447021484375,99.48755371244097,96.32741876863915,96.72630994330996,13716100
2010-11-10,99.03492736816406,100.02492071653671,98.51822700820351,99.20646911242488,8934340
2010-11-11,97.27607727050781,99.5950287370188,96.5712972230275,98.59055995797671,6728740
2010-11-12,95.68876647949219,98.33840088662292,95.27953756160878,96.93297856050872,12403100
2010-11-15,98.62156677246094,98.87577931204673,95.65156781447813,95.69290636609696,22815960
2010-11-16,98.0738754272461,99.19408476306462,96.10628241069836,99.19408476306462,18299340
2010-11-18,96.74077606201172,99.99185067515843,95.8479163303498,99.99185067515843,16631980
2010-11-19,95.2216796875,97.71837314332102,94.74218022206745,96.93299109027413,11752680
2010-11-22,98.37562561035156,98.83238700152076,95.32089307353642,95.94093355847085,11021900
2010-11-23,98.0407943725586,98.37975285109948,95.38082181200447,97.7597123919539,11416240
2010-11-24,95.54409790039062,98.12759973241575,94.6574383055739,97.30501047844304,8257500
2010-11-25,96.02565002441406,97.49928032754077,94.75250600257614,96.10625830085245,22687740
2010-11-26,94.98606872558594,96.72631851340252,94.08081488897867,96.14761656661548,15139380
2010-11-29,94.98606872558594,95.81278939664065,94.45283666800204,95.07287717129307,11818860
2010-11-30,94.46937561035156,96.48037606883467,93.3574415200082,94.94887515040797,17253560
2010-12-01,97.8444595336914,98.173080245417,94.2461570356003,94.59957835841792,16081440
2010-12-02,98.8654556274414,99.20647662937931,97.26781572273306,98.29708518841892,14738560
2010-12-03,99.02666473388672,99.2064754614802,98.0490653196207,98.99979530426879,7923580
2010-12-06,98.51409912109375,100.23987975568267,98.1834095965066,100.03319959123796,9363120
2010-12-07,97.20787811279297,98.7931177353832,96.25095425803062,98.37975741013055,17194700
2010-12-08,94.26476287841797,96.7263245879585,93.63439085010171,96.7263245879585,23488440
2010-12-09,92.26202392578125,94.42803431463281,91.73705454328254,93.96300394574543,36567840
2010-12-10,91.86312866210938,92.27235763929546,89.71158749361884,90.93926811779934,41242460
2010-12-13,92.55136108398438,92.79937976666795,90.1704082212058,92.71670897489913,15823360
2010-12-14,92.5203628540039,94.0766640465643,91.43529212551901,92.88205309683221,11844160
2010-12-15,89.40569305419922,92.17934333518099,88.87246106306686,92.17934333518099,22420420
2010-12-16,90.97234344482422,91.74946289436173,88.87247218241934,89.40984188034682,19518360
2010-12-20,89.80252075195312,90.93099254930672,88.93239912937499,90.93099254930672,10322440
2010-12-21,91.52210998535156,91.72672132543619,89.77772892997288,89.82319881747812,12351160
2010-12-22,90.06293487548828,92.59269763170825,89.70124465036442,92.30334671308455,15006480
2010-12-23,90.56517791748047,91.10461009623695,89.86246664967918,90.11254787197369,6526540
2010-12-24,91.69983673095703,91.96232452752949,89.90585475220081,90.48455658167802,7033420
2010-12-27,91.50556945800781,92.17934877910385,90.81939613962696,91.72464991688362,7541260
2010-12-28,93.26028442382812,93.77904730056827,91.56550470597428,91.92719496098402,9350060
2010-12-29,96.2220230102539,96.59404480710387,93.15282111041702,93.25409868649142,16142080
2010-12-30,95.30021667480469,96.86684940776296,94.57889867554613,96.56922949264316,14504700
2010-12-31,96.98880004882812,97.75971934518734,94.74425645461757,95.2795573322016,16497820
2011-01-03,98.81377410888672,99.19199598185402,97.1561953843673,97.96638429130506,10796780
2011-01-04,96.95571899414062,98.71043769974203,96.4369561234838,98.64842987232672,16568260
2011-01-05,95.41181945800781,97.12726203594268,94.96952094662399,97.12726203594268,15651840
2011-01-06,96.21994018554688,96.83584929600802,95.44488963210071,95.73424688462265,10870180
2011-01-07,93.81006622314453,96.15588112760453,93.46077622814785,96.15588112760453,15896020
2011-01-10,88.96546936035156,93.83278416582618,88.37642969607299,93.25614480543749,40141720
2011-01-11,88.73191833496094,91.712242391951,87.83905862528165,89.6991798667582,24315180
2011-01-12,91.1583480834961,91.51796953256202,87.07848386794588,89.65784814931989,19810660
2011-01-13,88.5831069946289,91.65850840817072,87.8969274336487,91.3112809882652,18972020
2011-01-14,84.72026062011719,91.26995504548468,83.9121404807693,88.87246405598718,25582820
2011-01-17,85.48705291748047,86.51632245895235,84.76160348535173,85.15223204338362,24561640
2011-01-18,87.19214630126953,87.46703440903512,84.60037567922215,86.26001688733646,16840320
2011-01-19,85.7908706665039,87.38644182484005,85.27623906361596,87.28723307297928,17984100
2011-01-20,87.53111267089844,88.2276237698124,84.56938257823505,85.5345816575764,19277080
2011-01-21,86.56385040283203,87.82666948602096,85.81773803755813,86.97101057863028,16595220
2011-01-24,88.81460571289062,89.03781752830186,85.68960245286284,86.5989939681409,25548320
2011-01-25,86.15668487548828,89.89966569676271,85.56971400246283,88.9220663100934,28221080
2011-01-27,84.77606201171875,86.80566258887693,84.36683935337857,86.80566258887693,37891160
2011-01-28,84.9145278930664,86.36542005335585,84.41022789965777,84.9455286493463,35596840
2011-01-31,84.62725067138672,85.29482981248898,82.51497933055852,84.43710846952101,22236060
2011-02-01,84.3089599609375,85.85079193826591,83.29622229538043,85.85079193826591,17102460
2011-02-02,83.4946517944336,85.29690300926977,82.92834387727878,84.80086558835622,19524340
2011-02-03,85.19149017333984,85.63792004709964,83.08541897386486,83.49877926726717,11592060
2011-02-04,83.40577697753906,86.18562768356942,82.87874508659793,84.78020510280774,18506400
2011-02-07,84.2779541015625,85.15221331965056,83.50704125555976,84.53217293140067,17118920
2011-02-08,82.78987884521484,85.1501629010828,82.0561604428019,85.14810038835927,14391980
2011-02-09,83.59386444091797,84.11883386797824,81.90322207006952,82.5894017863998,14715160
2011-02-10,83.32723999023438,84.6975241052756,82.67206113052875,83.33344014252405,23071180
2011-02-11,85.12329864501953,85.15223689869195,82.46539447227691,82.46539447227691,20206840
2011-02-14,87.03094482421875,87.22729349241682,84.7450628378284,84.7450628378284,11844720
2011-02-15,87.09501647949219,87.96307565766891,85.78466504729889,87.21902583457141,15199460
2011-02-16,86.5927734375,87.71504501821282,86.1876821528865,87.38435555210147,9101580
2011-02-17,90.34403228759766,90.69125344938189,86.598988724721,86.80566888874182,23609840
2011-02-18,89.95135498046875,92.72086834000652,89.50285618077426,90.27790691426686,39535740
2011-02-21,91.00952911376953,91.2699481000119,88.14907682662094,89.49249769267729,11201020
2011-02-22,88.39503479003906,90.59617714927019,87.8555963130154,90.52590665441464,11592860
2011-02-23,87.38849639892578,88.99646760069272,86.8139258745766,87.84732655199434,12228440
2011-02-24,85.11502838134766,87.57245230139321,84.5631895570108,86.26830094464985,20055540
2011-02-25,84.41438293457031,86.26830436920176,83.41612045778957,86.26830436920176,12619920
2011-02-28,84.83187103271484,87.67165430689668,84.11882198434365,85.31756434470755,21962720
2011-03-01,88.41777038574219,88.87246926306253,85.11088780851196,85.76399787440027,20501160
2011-03-03,90.65611267089844,91.86105513648818,88.04781025995052,88.24829025214454,25337640
2011-03-04,91.69364929199219,92.29922063096954,91.20794966739109,91.35262829850726,19709880
2011-03-07,89.82939910888672,91.1046121662109,88.90966987230857,91.1046121662109,12855680
2011-03-08,91.20793914794922,91.70397650749273,89.14113784110808,89.20314566473952,17971140
2011-03-09,91.1893539428711,92.53897516964344,90.73259254373954,91.35263303948264,18083980
2011-03-10,91.2864990234375,91.55931837072833,90.20969706780708,90.60858829547081,14940620
2011-03-11,90.3750228881836,91.64197316034493,89.905861239269,90.19728099465398,13107900
2011-03-14,91.5489730834961,91.72464616148272,89.78185405289585,89.78185405289585,13082880
2011-03-15,90.30477905273438,91.25757806280659,88.04576596098069,89.6992075752714,27602000
2011-03-16,90.26756286621094,91.14595357526966,90.0546825466636,90.77393179791369,11610680
2011-03-17,90.17454528808594,92.30335457893848,89.54004203269014,89.70745244656645,33521240
2011-03-18,88.84353637695312,90.78219741408266,88.54592272982153,90.11255567012446,9644240
2011-03-21,89.05640411376953,90.05879769691063,88.7257146447749,89.70744526084763,12318700
2011-03-22,88.93861389160156,89.8232047830532,88.54385400281046,89.24863415226048,9430540
2011-03-23,89.45942687988281,90.19107630751884,88.66784475574597,88.87245606646859,9314700
2011-03-24,90.64165496826172,90.89380502828413,89.63719236829948,90.07121567996026,8827620
2011-03-25,93.62818145751953,94.03947295825073,90.93927055303367,91.22862151604501,17802960
2011-03-28,94.93853759765625,95.56890959484286,93.62611725327052,93.62611725327052,21860620
2011-03-29,95.2857437133789,96.05666289831788,94.43835388660561,95.48622369941519,21636600
2011-03-30,96.78832244873047,97.71838322680557,95.32089826700353,95.69292005528224,22194840
2011-03-31,96.96812438964844,99.03698830908543,95.28367619700363,97.13966613118727,37863820
2011-04-01,96.46795654296875,97.75970743401011,96.023595497926,97.2636763533257,8738580
2011-04-04,99.23954772949219,99.4131583093633,96.72631619289402,96.72631619289402,12644540
2011-04-05,99.03079223632812,99.61776310322192,97.88992008330071,99.20647162463894,16825320
2011-04-06,98.21234893798828,98.99979986867916,97.18101692431439,98.83445825823806,12939720
2011-04-07,97.33602142333984,98.29708288165791,96.70978080660814,98.17307352730576,13116320
2011-04-08,97.23886108398438,98.58641313968258,96.93710358002356,97.30499392602754,15440340
2011-04-11,94.90959930419922,96.62504850332358,94.6016478685965,96.11454823002813,22416360
2011-04-13,97.92298889160156,98.53062903009935,94.03946715236457,94.22341551125876,18067780
2011-04-15,97.6811752319336,98.87578629247679,96.89165551486839,98.17307501698865,17181860
2011-04-18,95.56063842773438,99.20027942715618,95.2526869990663,98.33015769524057,20706540
