Price,close,high,low,open,volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2011-01-04,455.3291015625,463.84105080021186,452.6840265314244,462.94610388733514,2502868
2011-01-05,460.97735595703125,463.741777650696,454.1360009823977,455.52814112116573,3069674
2011-01-06,466.048583984375,470.14547172983964,458.65036545982844,464.5769128430226,2846720
2011-01-07,454.49383544921875,472.0745512463193,452.7039415921121,467.7589279905356,2532724
2011-01-10,449.8202819824219,457.0196240517261,445.882505275879,456.42299268873427,3952426
2011-01-11,436.932861328125,451.6696695637367,432.676912050384,446.6778363873322,3768730
2011-01-12,451.8287658691406,458.0536274570416,440.711557816917,441.46730034346183,3160874
2011-01-13,447.17498779296875,459.78377167406364,443.97304828978923,449.0444123941791,5589198
2011-01-14,445.5442199707031,457.4171689496025,445.4845471509172,449.4223220552758,3151692
2011-01-17,452.40557861328125,456.0450387860574,445.484646712489,445.9619322695202,3000212
2011-01-18,478.3192443847656,480.844973377989,463.12500761561694,466.96334464826435,8481370
2011-01-19,474.52069091796875,480.88475718342346,471.33865778524137,478.6772022760049,2952040
2011-01-20,482.15765380859375,484.76296341304254,469.34998714042274,469.34998714042274,4545208
2011-01-21,481.9387512207031,485.2599881501177,478.8959227317555,481.2824472636413,2597404
2011-01-24,480.9642639160156,485.2600278464078,476.6088757106215,477.3049454226962,2016678
2011-01-25,472.7510070800781,484.9819547646502,469.3501875705713,483.19205998154206,2467094
2011-01-27,477.8702087402344,482.0735567470121,470.7782353569272,473.1488895876981,4714118
2011-01-28,470.6790771484375,479.5440279953349,464.26444828526525,476.117584810892,3014578
2011-01-31,461.97320556640625,465.75823829851566,449.64198680401313,465.75823829851566,5940816
2011-02-01,458.2479553222656,464.16454950945274,451.4149653169184,464.16454950945274,4212708
2011-02-02,471.1171875,477.67130188966,463.1088621095843,466.156820277021,3937618
2011-02-03,471.6150817871094,476.3961759958592,466.4156710165771,472.0135063045052,1883412
2011-02-04,457.7100524902344,471.3759826864807,454.3035038032743,468.5471786648985,3457600
2011-02-07,450.67779541015625,467.5510599823167,448.8251121176649,467.5510599823167,2578382
2011-02-08,448.2676086425781,458.1485604012102,445.6380154177922,451.0167487286015,5288638
2011-02-09,437.5898132324219,450.06047561539606,431.77277442468403,447.2316703231445,6012732
2011-02-10,434.5815124511719,444.04409408831634,427.11105326395256,438.2669389835334,4551822
2011-02-11,434.12335205078125,439.9403403797488,420.69646503308036,431.9320171666231,2945056
2011-02-14,443.1676025390625,446.2354518159755,433.08744296782623,434.6811410100261,2462548
2011-02-15,437.35064697265625,445.8371100772456,428.9240059187211,445.8371100772456,3625426
2011-02-16,436.8725891113281,442.1317745601199,430.6970075963025,440.2591983292454,2464592
2011-02-17,441.9326171875,444.0243466703431,435.23911202389587,440.2592530555548,1477760
2011-02-18,434.1631774902344,451.1759335777767,431.13516088282756,442.35082078342106,4076928
2011-02-21,453.6461486816406,457.39134889628,421.61280755094214,434.2827267394993,5657800
2011-02-22,453.70587158203125,457.2717511842725,446.23541266465423,447.29124725213694,3305400
2011-02-23,448.44683837890625,456.1762368894142,447.47066890479033,449.48273263575425,1879344
2011-02-24,442.9684753417969,453.70599850859685,434.8007713071745,445.83711291426556,5378830
2011-02-25,442.2712097167969,445.0402410010194,433.5855347084686,440.37869302498416,3070474
2011-02-28,442.3509216308594,457.4910567553563,438.26706939333064,438.7451594692513,3229396
2011-03-01,448.0283508300781,451.016534583947,437.31072203904097,443.4464690741458,3167804
2011-03-03,458.2679748535156,460.18043246875175,441.0560508596608,446.19573814426747,3452600
2011-03-04,452.43096923828125,463.5071413724555,451.2157550352994,463.5071413724555,2061198
2011-03-07,441.55389404296875,448.2275035401217,436.05561721189116,447.82907909253043,4184588
2011-03-08,445.319091796875,449.7416431282544,440.318892968874,440.318892968874,3947902
2011-03-09,448.9049072265625,453.4071239574402,445.6378454713505,447.2514843035538,2424486
2011-03-10,441.6734924316406,447.0322824234835,438.2669435524348,447.0322824234835,1871324
2011-03-11,429.1231689453125,439.2232212761766,423.6448315371132,438.2669926559475,5012882
2011-03-14,437.2909240722656,439.06389402666855,421.6925917941555,426.7127318535045,3248618
2011-03-15,434.2029724121094,436.4540315803782,424.58101249782356,428.3062712696141,3411868
